Sex,Agemos,L,M,S,P5,P10,P25,P50,P75,P90,P95
2,27.5,-1.268071036,16.18734669,0.082748284,14.27727686,14.65428696,15.33754218,16.18734669,17.15202498,18.13997016,18.79590999
2,28.5,-1.354751525,16.12475448,0.082092737,14.24420303,14.61433601,15.28639717,16.12475448,17.08008556,18.06285334,18.71799839
2,29.5,-1.443689692,16.06428762,0.081487717,14.21174909,14.57530775,15.23671134,16.06428762,17.01107457,17.98961595,18.64471845
2,30.5,-1.53454192,16.00593001,0.080932448,14.17991775,14.53720437,15.18848189,16.00593001,16.94495296,17.92019231,18.5759903
2,31.5,-1.626928093,15.94966631,0.080426175,14.14871111,14.50002752,15.14170598,15.94966631,16.88168308,17.85451773,18.51173402
2,32.5,-1.720434829,15.89548197,0.079968176,14.11813062,14.46377827,15.09638064,15.89548197,16.82122877,17.79252859,18.45186978
2,33.5,-1.814635262,15.84336179,0.079557735,14.08817793,14.42845728,15.05250203,15.84336179,16.763554,17.73416201,18.39631848
2,34.5,-1.909076262,15.79329146,0.079194187,14.0588539,14.39406456,15.01006617,15.79329146,16.70862449,17.67935646,18.34500099
2,35.5,-2.003296102,15.7452564,0.078876895,14.03015932,14.36059959,14.96906838,15.7452564,16.65640663,17.62805146,18.29783876
2,36.5,-2.096828937,15.69924188,0.078605255,14.00209476,14.32806133,14.92950329,15.69924188,16.60686761,17.5801877,18.25475381
2,37.5,-2.189211877,15.65523282,0.078378696,13.97466073,14.29644823,14.89136478,15.65523282,16.55997523,17.53570705,18.21566879
2,38.5,-2.279991982,15.61321371,0.078196674,13.94785767,14.26575827,14.85464591,15.61321371,16.51569783,17.49455256,18.18050711
2,39.5,-2.368732949,15.57316843,0.078058667,13.92168608,14.23598902,14.81933896,15.57316843,16.4740041,17.45666842,18.14919304
2,40.5,-2.455021314,15.53508019,0.077964169,13.89614655,14.20713766,14.78543535,15.53508019,16.43486298,17.42199993,18.12165176
2,41.5,-2.538471972,15.49893145,0.077912684,13.87123981,14.17920105,14.75292568,15.49893145,16.39824347,17.39049347,18.09780945
2,42.5,-2.618732901,15.46470384,0.077903716,13.84696678,14.15217581,14.72179977,15.46470384,16.36411453,17.36209639,18.07759336
2,43.5,-2.695488973,15.43237817,0.077936763,13.82332865,14.12605833,14.69204668,15.43237817,16.33244497,17.33675699,18.06093184
2,44.5,-2.768464816,15.40193436,0.078011309,13.80032682,14.10084485,14.6636548,15.40193436,16.30320336,17.31442438,18.04775438
2,45.5,-2.837426693,15.37335154,0.078126817,13.77796299,14.07653151,14.63661186,15.37335154,16.27635793,17.29504843,18.03799161
2,46.5,-2.902178205,15.34660842,0.078282739,13.75623885,14.05311425,14.61090523,15.34660842,16.25187703,17.27857995,18.03157513
2,47.5,-2.962580386,15.32168181,0.078478449,13.73515717,14.03058936,14.58652134,15.32168181,16.22972719,17.2649696,18.02843822
2,48.5,-3.018521987,15.29854897,0.078713325,13.71472021,14.00895279,14.56344665,15.29854897,16.20987583,17.25416922,18.02851473
2,49.5,-3.069936555,15.27718618,0.078986694,13.6949307,13.98820066,14.54166718,15.27718618,16.19228952,17.24613088,18.03173977
2,50.5,-3.116795864,15.2575692,0.079297841,13.67579162,13.96832912,14.52116867,15.2575692,16.17693441,17.24080701,18.03804946
2,51.5,-3.159107331,15.23967338,0.079646006,13.65730608,13.94933441,14.50193674,15.23967338,16.16377626,17.23815034,18.04738091
2,52.5,-3.196911083,15.22347371,0.080030389,13.63947739,13.93121283,14.48395686,15.22347371,16.15278049,17.23811389,18.05967216
2,53.5,-3.230276759,15.20894491,0.080450145,13.62230894,13.91396079,14.46721445,15.20894491,16.14391221,17.24065086,18.0748621
