Sex,Agemos,L,M,S,P5,P10,P25,P50,P75,P90,P95
2,190.5,0.931386217,162.4862071,0.039845754,151.8612008,154.2037023,158.1233583,162.4862071,166.8571093,170.7977929,173.1591301
2,191.5,0.93622842,162.5287029,0.039832629,151.9026934,154.2457175,158.1658633,162.5287029,166.8990246,170.8387064,173.1992303
2,192.5,0.941145943,162.5689958,0.039820663,151.9417942,154.2853872,158.2060942,162.5689958,166.9388003,170.8775306,173.2372685
2,193.5,0.94611388,162.6072309,0.039809725,151.9786817,154.3228809,158.2442076,162.6072309,166.9765723,170.914396,173.2733728
2,194.5,0.95111043,162.6435418,0.0397997,152.013519,154.3583538,158.2803474,162.6435418,167.0124668,170.9494236,173.3076624
2,195.5,0.956116576,162.6780519,0.039790485,152.0464549,154.3919483,158.3146459,162.6780519,167.0466004,170.9827258,173.3402478
2,196.5,0.961115792,162.7108751,0.039781991,152.0776257,154.4237944,158.3472249,162.7108751,167.0790811,171.014407,173.3712319
2,197.5,0.966093766,162.7421168,0.039774136,152.1071558,154.4540118,158.3781962,162.7421168,167.110009,171.0445641,173.4007102
2,198.5,0.971038162,162.7718741,0.03976685,152.1351593,154.4827098,158.407663,162.7718741,167.1394771,171.0732871,173.4287717
2,199.5,0.975938391,162.8002371,0.03976007,152.1617405,154.509989,158.4357202,162.8002371,167.1675715,171.1006598,173.455499
2,200.5,0.980785418,162.8272889,0.039753741,152.1869949,154.5359417,158.4624554,162.8272889,167.1943721,171.1267599,173.4809691
2,201.5,0.985571579,162.8531067,0.039747815,152.2110102,154.5606528,158.4879492,162.8531067,167.2199532,171.1516601,173.5052538
2,202.5,0.99029042,162.8777619,0.039742249,152.2338667,154.5842002,158.5122763,162.8777619,167.244384,171.1754277,173.5284198
2,203.5,0.994936555,162.9013208,0.039737004,152.2556383,154.6066558,158.5355056,162.9013208,167.2677286,171.1981258,173.5505296
2,204.5,0.999505539,162.9238449,0.039732048,152.2763929,154.6280858,158.5577008,162.9238449,167.2900467,171.2198128,173.5716411
2,205.5,1.003993753,162.9453912,0.039727352,152.296193,154.6485512,158.578921,162.9453912,167.3113942,171.2405436,173.5918087
2,206.5,1.0083983,162.9660131,0.03972289,152.3150959,154.6681084,158.5992207,162.9660131,167.3318229,171.2603693,173.6110831
2,207.5,1.012716921,162.9857599,0.03971864,152.3331548,154.6868095,158.6186507,162.9857599,167.3513812,171.2793375,173.6295117
2,208.5,1.016947912,163.0046776,0.039714581,152.3504187,154.7047027,158.6372582,163.0046776,167.3701145,171.2974929,173.6471389
2,209.5,1.021090055,163.0228094,0.039710697,152.3669327,154.7218327,158.6550869,163.0228094,167.388065,171.3148774,173.6640061
2,210.5,1.025142554,163.0401953,0.039706971,152.3827387,154.7382408,158.6721776,163.0401953,167.4052723,171.33153,173.6801522
2,211.5,1.029104983,163.0568727,0.039703391,152.3978755,154.7539655,158.6885682,163.0568727,167.4217734,171.3474874,173.6956138
2,212.5,1.032977233,163.0728768,0.039699945,152.412379,154.7690427,158.7042942,163.0728768,167.437603,171.362784,173.710425
2,213.5,1.036759475,163.0882404,0.039696623,152.4262827,154.7835054,158.7193886,163.0882404,167.4527938,171.3774521,173.7246179
2,214.5,1.040452117,163.1029943,0.039693415,152.4396177,154.7973849,158.7338824,163.1029943,167.4673763,171.3915221,173.7382228
2,215.5,1.044055774,163.1171673,0.039690313,152.4524128,154.81071,158.7478045,163.1171673,167.4813792,171.4050225,173.751268
2,216.5,1.047571238,163.1307866,0.039687311,152.464695,154.8235077,158.7611821,163.1307866,167.4948296,171.4179802,173.7637802
2,217.5,1.050999451,163.1438776,0.039684402,152.4764895,154.8358035,158.7740404,163.1438776,167.5077529,171.4304205,173.7757847
2,218.5,1.054341482,163.1564644,0.039681581,152.4878198,154.8476208,158.7864036,163.1564644,167.520173,171.4423671,173.787305
2,219.5,1.057598512,163.1685697,0.039678842,152.498708,154.8589821,158.798294,163.1685697,167.5321128,171.4538427,173.7983636
2,220.5,1.060771808,163.1802146,0.039676182,152.5091747,154.8699082,158.8097328,163.1802146,167.5435933,171.4648684,173.8089816
2,221.5,1.063862715,163.1914194,0.039673596,152.5192393,154.8804186,158.8207399,163.1914194,167.554635,171.4754644,173.8191789
2,222.5,1.066872639,163.202203,0.039671082,152.52892,154.8905318,158.8313341,163.202203,167.5652567,171.4856495,173.8289744
2,223.5,1.069803036,163.2125835,0.039668635,152.5382338,154.9002654,158.8415332,163.2125835,167.5754766,171.4954418,173.8383858
2,224.5,1.072655401,163.2225779,0.039666254,152.5471971,154.9096356,158.851354,163.2225779,167.5853118,171.5048583,173.8474302
2,225.5,1.075431258,163.2322024,0.039663936,152.5558248,154.9186579,158.8608124,163.2322024,167.5947785,171.5139151,173.8561235
2,226.5,1.078132156,163.2414722,0.039661679,152.5641315,154.9273472,158.8699234,163.2414722,167.6038921,171.5226274,173.8644808
